Start Time,End Time,Duration,Name,Model Name,Agent Name,Exam Name,Attempt Id,Questions,Correct,Incorrect,Accuracy,Num Errors,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2024-04-19 08:22:09.557919,2024-04-19 08:26:49.189445,279,llama-2-7b-chat - advice - comprehensive-100,llama-2-7b-chat,advice,comprehensive-100,2,76,7,69,0.0921052631578947,0,54873,18361,73234,963.6052631578948,0.04083583,0.0005373135526315,279.631526,3.679362184210527
2024-04-19 08:25:15.787209,2024-04-19 08:27:36.578004,140,gpt-35-turbo - advice - logiqa-en-100,gpt-35-turbo,advice,logiqa-en-100,2,57,13,44,0.2280701754385964,0,31125,8353,39478,692.5964912280701,0.0633934999999999,0.0011121666666666,140.790795,2.4700139473684213
2024-04-19 08:25:46.919946,2024-04-19 08:28:08.940932,142,gemini-1.0-pro - advice - aqua-rat-100,gemini-1.0-pro,advice,aqua-rat-100,2,46,15,31,0.3260869565217391,0,19609,10567,30176,656.0,0.025655,0.0005577173913043,142.020986,3.0874127391304347
2024-04-19 08:24:14.389578,2024-04-19 08:29:15.768972,301,claude-3-opus-20240229 - advice - comprehensive-100,claude-3-opus-20240229,advice,comprehensive-100,2,16,4,12,0.25,0,10021,5034,15055,940.9375,0.527865,0.0329915625,301.379394,18.836212125
2024-04-19 08:26:19.322106,2024-04-19 08:30:51.548653,272,cohere-command-r-plus - advice - aqua-rat-100,cohere-command-r-plus,advice,aqua-rat-100,2,46,12,34,0.2608695652173913,0,20986,11655,32641,709.5869565217391,0.2377829999999999,0.0051691956521739,272.226547,5.917968413043478
2024-04-19 08:28:08.960923,2024-04-19 08:31:06.224710,177,gemini-1.0-pro - advice - logiqa-en-100,gemini-1.0-pro,advice,logiqa-en-100,2,56,13,43,0.2321428571428571,1,29322,12580,41902,748.25,0.033531,0.0005987678571428,177.263787,3.165424767857143
2024-04-19 08:27:36.599996,2024-04-19 08:31:08.905664,212,gpt-35-turbo - advice - lsat-ar-100,gpt-35-turbo,advice,lsat-ar-100,2,74,13,61,0.1756756756756756,0,42849,13191,56040,757.2972972972973,0.0906555,0.0012250743243243,212.305668,2.868995513513513
2024-04-19 08:22:41.457340,2024-04-19 08:31:44.014742,542,mistral-large - advice - comprehensive-100,mistral-large,advice,comprehensive-100,2,28,3,25,0.1071428571428571,1,17714,7586,25300,903.5714285714286,0.3237759999999999,0.0115634285714285,542.557402,19.37705007142857
2024-04-19 08:26:49.208463,2024-04-19 08:31:48.182590,298,llama-2-7b-chat - advice - aqua-rat-100,llama-2-7b-chat,advice,aqua-rat-100,2,84,10,74,0.119047619047619,0,40791,19975,60766,723.4047619047619,0.03459457,0.0004118401190476,298.974127,3.559215797619048
2024-04-19 08:31:08.922663,2024-04-19 08:33:04.694260,115,gpt-35-turbo - advice - lsat-lr-100,gpt-35-turbo,advice,lsat-lr-100,2,49,8,41,0.1632653061224489,0,29176,6566,35742,729.4285714285714,0.056896,0.0011611428571428,115.771597,2.362685653061225
2024-04-19 08:33:04.710211,2024-04-19 08:34:15.412449,70,gpt-35-turbo - advice - lsat-rc-100,gpt-35-turbo,advice,lsat-rc-100,2,35,5,30,0.1428571428571428,0,37029,3727,40756,1164.4571428571428,0.0629975,0.0017999285714285,70.702238,2.0200639428571425
2024-04-19 08:23:55.803441,2024-04-19 08:34:19.099955,623,gemini-1.5-pro-preview-0409 - advice - comprehensive-100,gemini-1.5-pro-preview-0409,advice,comprehensive-100,2,28,8,20,0.2857142857142857,0,14230,6791,21021,750.75,0.242221,0.00865075,623.296514,22.260589785714284
2024-04-19 08:34:15.434470,2024-04-19 08:35:00.317671,44,gpt-35-turbo - advice - sat-en-100,gpt-35-turbo,advice,sat-en-100,2,24,6,18,0.25,0,33391,2313,35704,1487.6666666666667,0.0547125,0.0022796875,44.883201,1.870133375
2024-04-19 08:30:51.572652,2024-04-19 08:35:19.175297,267,cohere-command-r-plus - advice - logiqa-en-100,cohere-command-r-plus,advice,logiqa-en-100,2,52,8,44,0.1538461538461538,0,28816,11204,40020,769.6153846153846,0.254508,0.0048943846153846,267.602645,5.146204711538461
2024-04-19 08:29:15.798843,2024-04-19 08:35:21.739502,365,claude-3-opus-20240229 - advice - aqua-rat-100,claude-3-opus-20240229,advice,aqua-rat-100,2,22,9,13,0.4090909090909091,0,11452,7191,18643,847.4090909090909,0.7111049999999999,0.0323229545454545,365.940659,16.633666318181817
2024-04-19 08:31:48.205621,2024-04-19 08:36:10.754399,262,llama-2-7b-chat - advice - logiqa-en-100,llama-2-7b-chat,advice,logiqa-en-100,2,68,11,57,0.1617647058823529,0,38204,17768,55972,823.1176470588235,0.0317706399999999,0.0004672152941176,262.548778,3.861011441176471
2024-04-19 08:35:00.333635,2024-04-19 08:36:23.942041,83,gpt-35-turbo - advice - sat-math-100,gpt-35-turbo,advice,sat-math-100,2,39,17,22,0.4358974358974359,0,19067,4836,23903,612.8974358974359,0.0382725,0.0009813461538461,83.608406,2.1438052820512823
2024-04-19 08:36:23.969045,2024-04-19 08:36:46.576668,22,gpt-35-turbo - advice - arc-challenge-100,gpt-35-turbo,advice,arc-challenge-100,2,14,6,8,0.4285714285714285,0,5995,1151,7146,510.4285714285714,0.0112945,0.00080675,22.607623,1.6148302142857145
2024-04-19 08:31:06.244520,2024-04-19 08:36:46.974700,340,gemini-1.0-pro - advice - lsat-ar-100,gemini-1.0-pro,advice,lsat-ar-100,2,73,14,59,0.1917808219178082,1,39045,22816,61861,847.4109589041096,0.0537465,0.0007362534246575,340.73018,4.667536712328768
2024-04-19 08:36:46.594682,2024-04-19 08:37:44.121537,57,gpt-35-turbo - advice - hella-swag-100,gpt-35-turbo,advice,hella-swag-100,2,28,4,24,0.1428571428571428,1,14974,3084,18058,644.9285714285714,0.028629,0.0010224642857142,57.526855,2.0545305357142856
2024-04-19 08:37:44.138542,2024-04-19 08:38:52.671491,68,gpt-35-turbo - advice - med-mcqa-100,gpt-35-turbo,advice,med-mcqa-100,2,38,13,25,0.3421052631578947,1,15711,3663,19374,509.8421052631579,0.0308925,0.0008129605263157,68.532949,1.803498657894737
2024-04-19 08:22:26.543502,2024-04-19 08:39:29.745285,1023,llama-2-70b-chat - advice - comprehensive-100,llama-2-70b-chat,advice,comprehensive-100,2,65,17,48,0.2615384615384615,0,47254,17121,64375,990.3846153846154,0.10307533,0.0015857743076923,1023.201783,15.741565892307692
2024-04-19 08:36:47.005342,2024-04-19 08:39:46.753404,179,gemini-1.0-pro - advice - lsat-lr-100,gemini-1.0-pro,advice,lsat-lr-100,2,48,6,42,0.125,0,27505,12109,39614,825.2916666666666,0.031916,0.0006649166666666,179.748062,3.7447512916666654
2024-04-19 08:21:48.927155,2024-04-19 08:40:30.387325,1121,gpt-4 - advice - comprehensive-100,gpt-4,advice,comprehensive-100,2,25,5,20,0.2,0,14448,3805,18253,730.12,0.66174,0.0264696,1121.46017,44.8584068
2024-04-19 08:38:52.692634,2024-04-19 08:40:55.085778,122,gpt-35-turbo - instructions - comprehensive-100,gpt-35-turbo,instructions,comprehensive-100,2,46,6,40,0.1304347826086956,0,30958,7267,38225,830.9782608695652,0.060971,0.0013254565217391,122.393144,2.6607205217391305
2024-04-19 08:39:46.772420,2024-04-19 08:41:12.916693,86,gemini-1.0-pro - advice - lsat-rc-100,gemini-1.0-pro,advice,lsat-rc-100,2,27,10,17,0.3703703703703703,0,27763,5561,33324,1234.2222222222222,0.022223,0.000823074074074,86.144273,3.1905286296296294
2024-04-19 08:41:12.936694,2024-04-19 08:41:59.611466,46,gemini-1.0-pro - advice - sat-en-100,gemini-1.0-pro,advice,sat-en-100,2,23,12,11,0.5217391304347826,1,29483,1919,31402,1365.304347826087,0.01762,0.0007660869565217,46.674772,2.029337913043478
2024-04-19 08:35:19.208287,2024-04-19 08:42:06.512162,407,cohere-command-r-plus - advice - lsat-ar-100,cohere-command-r-plus,advice,lsat-ar-100,2,75,7,68,0.0933333333333333,1,42556,17254,59810,797.4666666666667,0.386478,0.00515304,407.303875,5.430718333333333
2024-04-19 08:36:10.783400,2024-04-19 08:42:35.496759,384,llama-2-7b-chat - advice - lsat-ar-100,llama-2-7b-chat,advice,lsat-ar-100,2,90,8,82,0.0888888888888888,0,53416,26455,79871,887.4555555555555,0.0455011699999999,0.0005055685555555,384.713359,4.274592877777778
2024-04-19 08:41:59.637485,2024-04-19 08:43:02.606709,62,gemini-1.0-pro - advice - sat-math-100,gemini-1.0-pro,advice,sat-math-100,2,22,9,13,0.4090909090909091,0,10754,4729,15483,703.7727272727273,0.0124705,0.0005668409090909,62.969224,2.8622374545454545
2024-04-19 08:34:19.115940,2024-04-19 08:43:16.166319,537,gemini-1.5-pro-preview-0409 - advice - aqua-rat-100,gemini-1.5-pro-preview-0409,advice,aqua-rat-100,2,27,6,21,0.2222222222222222,0,11437,4129,15566,576.5185185185185,0.166768,0.0061765925925925,537.050379,19.89075477777778
2024-04-19 08:40:55.106995,2024-04-19 08:43:19.457110,144,gpt-35-turbo - instructions - aqua-rat-100,gpt-35-turbo,instructions,aqua-rat-100,2,46,19,27,0.4130434782608695,0,21852,8738,30590,665.0,0.050254,0.0010924782608695,144.350115,3.138045978260869
2024-04-19 08:43:02.633723,2024-04-19 08:43:34.328172,31,gemini-1.0-pro - advice - arc-challenge-100,gemini-1.0-pro,advice,arc-challenge-100,2,15,8,7,0.5333333333333333,1,5829,1619,7448,496.53333333333336,0.005343,0.0003562,31.694449,2.1129632666666667
2024-04-19 08:43:34.346156,2024-04-19 08:44:29.320412,54,gemini-1.0-pro - advice - hella-swag-100,gemini-1.0-pro,advice,hella-swag-100,2,25,6,19,0.24,3,11815,2343,14158,566.32,0.009422,0.00037688,54.974256,2.19897024
2024-04-19 08:42:06.530182,2024-04-19 08:44:51.986619,165,cohere-command-r-plus - advice - lsat-lr-100,cohere-command-r-plus,advice,lsat-lr-100,2,36,8,28,0.2222222222222222,0,21592,6790,28382,788.3888888888889,0.166626,0.0046285,165.456437,4.596012138888889
2024-04-19 08:43:19.479117,2024-04-19 08:45:46.881697,147,gpt-35-turbo - instructions - logiqa-en-100,gpt-35-turbo,instructions,logiqa-en-100,2,57,15,42,0.2631578947368421,0,31190,8548,39738,697.1578947368421,0.063881,0.0011207192982456,147.40258,2.5860101754385965
2024-04-19 08:44:29.338410,2024-04-19 08:45:54.613407,85,gemini-1.0-pro - advice - med-mcqa-100,gemini-1.0-pro,advice,med-mcqa-100,2,48,14,34,0.2916666666666667,2,17050,3908,20958,436.625,0.014387,0.0002997291666666,85.274997,1.7765624375
2024-04-19 08:44:52.011616,2024-04-19 08:47:28.791788,156,cohere-command-r-plus - advice - lsat-rc-100,cohere-command-r-plus,advice,lsat-rc-100,2,34,7,27,0.2058823529411764,0,36226,6244,42470,1249.1176470588234,0.202338,0.0059511176470588,156.780172,4.611181529411764
2024-04-19 08:47:28.806728,2024-04-19 08:48:16.528993,47,cohere-command-r-plus - advice - sat-en-100,cohere-command-r-plus,advice,sat-en-100,2,14,6,8,0.4285714285714285,0,19024,1684,20708,1479.142857142857,0.082332,0.0058808571428571,47.722265,3.4087332142857143
2024-04-19 08:42:35.516999,2024-04-19 08:48:18.818072,343,llama-2-7b-chat - advice - lsat-lr-100,llama-2-7b-chat,advice,lsat-lr-100,2,82,4,78,0.048780487804878,0,51556,23369,74925,913.719512195122,0.04246635,0.0005178823170731,343.301073,4.186598451219512
2024-04-19 08:45:54.629408,2024-04-19 08:48:28.053812,153,gemini-1.0-pro - instructions - comprehensive-100,gemini-1.0-pro,instructions,comprehensive-100,2,47,14,33,0.2978723404255319,0,27837,11427,39264,835.4042553191489,0.031059,0.000660829787234,153.424404,3.264349021276596
2024-04-19 08:40:30.418324,2024-04-19 08:48:29.475155,479,gpt-4 - advice - aqua-rat-100,gpt-4,advice,aqua-rat-100,2,21,8,13,0.3809523809523809,0,9310,3482,12792,609.1428571428571,0.48822,0.0232485714285714,479.056831,22.81223004761905
2024-04-19 08:35:21.763536,2024-04-19 08:48:55.576163,813,claude-3-opus-20240229 - advice - logiqa-en-100,claude-3-opus-20240229,advice,logiqa-en-100,2,43,13,30,0.3023255813953488,0,26950,14054,41004,953.5813953488372,1.4583,0.033913953488372,813.812627,18.925875046511628
2024-04-19 08:45:46.901599,2024-04-19 08:49:28.333245,221,gpt-35-turbo - instructions - lsat-ar-100,gpt-35-turbo,instructions,lsat-ar-100,2,74,10,64,0.1351351351351351,0,43269,13721,56990,770.1351351351351,0.0923455,0.0012479121621621,221.431646,2.9923195405405405
2024-04-19 08:48:28.086319,2024-04-19 08:50:45.312992,137,gemini-1.0-pro - instructions - aqua-rat-100,gemini-1.0-pro,instructions,aqua-rat-100,2,46,7,39,0.1521739130434782,0,20487,10791,31278,679.9565217391304,0.02643,0.0005745652173913,137.226673,2.983188543478261
2024-04-19 08:48:16.549455,2024-04-19 08:51:04.737487,168,cohere-command-r-plus - advice - sat-math-100,cohere-command-r-plus,advice,sat-math-100,2,28,15,13,0.5357142857142857,0,13581,7092,20673,738.3214285714286,0.147123,0.0052543928571428,168.188032,6.006715428571428
2024-04-19 08:49:28.356507,2024-04-19 08:51:20.082435,111,gpt-35-turbo - instructions - lsat-lr-100,gpt-35-turbo,instructions,lsat-lr-100,2,49,10,39,0.2040816326530612,0,29061,6616,35677,728.1020408163265,0.0568235,0.0011596632653061,111.725928,2.2801209795918367
2024-04-19 08:51:04.754520,2024-04-19 08:51:47.736766,42,cohere-command-r-plus - advice - arc-challenge-100,cohere-command-r-plus,advice,arc-challenge-100,2,12,7,5,0.5833333333333334,0,5334,1651,6985,582.0833333333334,0.040767,0.0033972499999999,42.982246,3.5818538333333336
2024-04-19 08:51:20.115989,2024-04-19 08:52:29.177536,69,gpt-35-turbo - instructions - lsat-rc-100,gpt-35-turbo,instructions,lsat-rc-100,2,35,4,31,0.1142857142857142,0,36854,3510,40364,1153.2571428571428,0.0623009999999999,0.0017800285714285,69.061547,1.9731870571428567
2024-04-19 08:52:29.202496,2024-04-19 08:53:08.609474,39,gpt-35-turbo - instructions - sat-en-100,gpt-35-turbo,instructions,sat-en-100,2,24,11,13,0.4583333333333333,1,33307,1782,35089,1462.0416666666667,0.0535245,0.0022301875,39.406978,1.6419574166666668
2024-04-19 08:48:18.840074,2024-04-19 08:53:15.143313,296,llama-2-7b-chat - advice - lsat-rc-100,llama-2-7b-chat,advice,lsat-rc-100,2,81,5,76,0.0617283950617283,0,92770,19110,111880,1381.2345679012346,0.0610441,0.0007536308641975,296.303239,3.658064679012346
2024-04-19 08:51:47.755758,2024-04-19 08:53:23.442438,95,cohere-command-r-plus - advice - hella-swag-100,cohere-command-r-plus,advice,hella-swag-100,2,25,11,14,0.44,1,14077,3633,17710,708.4,0.096726,0.00386904,95.68668,3.8274672
2024-04-19 08:50:45.329991,2024-04-19 08:53:41.678099,176,gemini-1.0-pro - instructions - logiqa-en-100,gemini-1.0-pro,instructions,logiqa-en-100,2,56,13,43,0.2321428571428571,0,29891,13100,42991,767.6964285714286,0.0345955,0.0006177767857142,176.348108,3.149073357142857
2024-04-19 08:53:08.635153,2024-04-19 08:55:04.920632,116,gpt-35-turbo - instructions - sat-math-100,gpt-35-turbo,instructions,sat-math-100,2,39,20,19,0.5128205128205128,0,19877,7088,26965,691.4102564102565,0.0439915,0.0011279871794871,116.285479,2.9816789487179487
2024-04-19 08:53:23.458768,2024-04-19 08:55:17.251547,113,cohere-command-r-plus - advice - med-mcqa-100,cohere-command-r-plus,advice,med-mcqa-100,2,37,11,26,0.2972972972972973,0,15422,4268,19690,532.1621621621622,0.110286,0.0029807027027027,113.792779,3.0754805135135133
2024-04-19 08:55:04.937400,2024-04-19 08:55:31.879244,26,gpt-35-turbo - instructions - arc-challenge-100,gpt-35-turbo,instructions,arc-challenge-100,2,14,7,7,0.5,0,6116,1277,7393,528.0714285714286,0.011728,0.0008377142857142,26.941844,1.9244174285714288
2024-04-19 08:55:31.894901,2024-04-19 08:56:27.912578,56,gpt-35-turbo - instructions - hella-swag-100,gpt-35-turbo,instructions,hella-swag-100,2,28,6,22,0.2142857142857142,1,15026,2956,17982,642.2142857142857,0.028451,0.0010161071428571,56.017677,2.000631321428572
2024-04-19 08:53:15.165159,2024-04-19 08:57:28.607527,253,llama-2-7b-chat - advice - sat-en-100,llama-2-7b-chat,advice,sat-en-100,2,63,8,55,0.1269841269841269,0,93338,16507,109845,1743.571428571429,0.0595954499999999,0.0009459595238095,253.442368,4.02289473015873
2024-04-19 08:56:27.926822,2024-04-19 08:57:39.981058,72,gpt-35-turbo - instructions - med-mcqa-100,gpt-35-turbo,instructions,med-mcqa-100,2,38,8,30,0.2105263157894736,0,16185,3673,19858,522.578947368421,0.0316235,0.000832197368421,72.054236,1.896164105263158
2024-04-19 08:31:44.041730,2024-04-19 08:58:07.755274,1583,mistral-large - advice - aqua-rat-100,mistral-large,advice,aqua-rat-100,2,37,15,22,0.4054054054054054,4,16092,11900,27992,756.5405405405405,0.414336,0.0111982702702702,1583.713544,42.80306875675676
2024-04-19 08:55:17.276593,2024-04-19 08:58:09.766888,172,cohere-command-r-plus - instructions - comprehensive-100,cohere-command-r-plus,instructions,comprehensive-100,2,42,23,19,0.5476190476190477,0,26229,6781,33010,785.952380952381,0.1804019999999999,0.0042952857142857,172.490295,4.106911785714286
2024-04-19 08:39:29.770546,2024-04-19 08:58:16.723526,1126,llama-2-70b-chat - advice - aqua-rat-100,llama-2-70b-chat,advice,aqua-rat-100,2,65,14,51,0.2153846153846154,1,34214,18622,52836,812.8615384615384,0.0856505,0.0013177,1126.95298,17.337738153846153
2024-04-19 08:43:16.195853,2024-04-19 08:58:55.734303,939,gemini-1.5-pro-preview-0409 - advice - logiqa-en-100,gemini-1.5-pro-preview-0409,advice,logiqa-en-100,2,42,14,28,0.3333333333333333,0,20792,10370,31162,741.952380952381,0.363314,0.0086503333333333,939.53845,22.36996309523809
2024-04-19 08:53:41.697079,2024-04-19 08:59:03.029943,321,gemini-1.0-pro - instructions - lsat-ar-100,gemini-1.0-pro,instructions,lsat-ar-100,2,73,15,58,0.2054794520547945,1,39246,20962,60208,824.7671232876712,0.051066,0.0006995342465753,321.332864,4.40182005479452
2024-04-19 08:57:40.006077,2024-04-19 08:59:16.184742,96,gpt-35-turbo - keywords - comprehensive-100,gpt-35-turbo,keywords,comprehensive-100,2,46,16,30,0.3478260869565217,0,28489,5152,33641,731.3260869565217,0.0530375,0.0011529891304347,96.178665,2.0908405434782606
2024-04-19 08:48:29.498148,2024-04-19 08:59:26.640004,657,gpt-4 - advice - logiqa-en-100,gpt-4,advice,logiqa-en-100,2,38,9,29,0.2368421052631578,0,20218,5437,25655,675.1315789473684,0.93276,0.0245463157894736,657.141856,17.293206736842105
2024-04-19 08:59:16.208742,2024-04-19 09:01:16.597533,120,gpt-35-turbo - keywords - aqua-rat-100,gpt-35-turbo,keywords,aqua-rat-100,2,46,21,25,0.4565217391304347,0,18186,7261,25447,553.195652173913,0.041801,0.0009087173913043,120.388791,2.6171476304347827
2024-04-19 08:59:03.049910,2024-04-19 09:01:47.058359,164,gemini-1.0-pro - instructions - lsat-lr-100,gemini-1.0-pro,instructions,lsat-lr-100,2,48,14,34,0.2916666666666667,0,27410,11736,39146,815.5416666666666,0.031309,0.0006522708333333,164.008449,3.4168426875000004
2024-04-19 08:57:28.641161,2024-04-19 09:02:19.832754,291,llama-2-7b-chat - advice - sat-math-100,llama-2-7b-chat,advice,sat-math-100,2,74,7,67,0.0945945945945946,0,38642,19484,58126,785.4864864864865,0.0331481199999999,0.0004479475675675,291.191593,3.9350215270270272
2024-04-19 08:58:09.803888,2024-04-19 09:02:35.894050,266,cohere-command-r-plus - instructions - aqua-rat-100,cohere-command-r-plus,instructions,aqua-rat-100,2,46,12,34,0.2608695652173913,0,23229,11348,34577,751.6739130434783,0.239907,0.0052153695652173,266.090162,5.784568739130435
2024-04-19 09:01:47.080098,2024-04-19 09:03:17.940893,90,gemini-1.0-pro - instructions - lsat-rc-100,gemini-1.0-pro,instructions,lsat-rc-100,2,27,10,17,0.3703703703703703,1,26691,6626,33317,1233.962962962963,0.0232845,0.0008623888888888,90.860795,3.3652146296296297
2024-04-19 09:01:16.618616,2024-04-19 09:03:17.980733,121,gpt-35-turbo - keywords - logiqa-en-100,gpt-35-turbo,keywords,logiqa-en-100,2,57,11,46,0.1929824561403508,0,28377,6912,35289,619.1052631578947,0.0563894999999999,0.0009892894736842,121.362117,2.129159947368421
2024-04-19 09:03:17.965697,2024-04-19 09:04:10.204673,52,gemini-1.0-pro - instructions - sat-en-100,gemini-1.0-pro,instructions,sat-en-100,2,23,13,10,0.5652173913043478,0,30870,3032,33902,1474.0,0.019983,0.0008688260869565,52.238976,2.2712598260869568
2024-04-19 09:02:19.852791,2024-04-19 09:04:13.975721,114,llama-2-7b-chat - advice - arc-challenge-100,llama-2-7b-chat,advice,arc-challenge-100,2,33,6,27,0.1818181818181818,0,16619,7353,23972,726.4242424242424,0.01356839,0.0004111633333333,114.12293,3.458270606060606
2024-04-19 09:04:10.226814,2024-04-19 09:05:13.574348,63,gemini-1.0-pro - instructions - sat-math-100,gemini-1.0-pro,instructions,sat-math-100,2,22,6,16,0.2727272727272727,0,10935,4807,15742,715.5454545454545,0.012678,0.0005762727272727,63.347534,2.879433363636364
2024-04-19 09:05:13.608763,2024-04-19 09:05:48.214951,34,gemini-1.0-pro - instructions - arc-challenge-100,gemini-1.0-pro,instructions,arc-challenge-100,2,15,8,7,0.5333333333333333,1,5872,2049,7921,528.0666666666667,0.0060095,0.0004006333333333,34.606188,2.3070792
2024-04-19 09:03:17.997582,2024-04-19 09:06:05.080132,167,gpt-35-turbo - keywords - lsat-ar-100,gpt-35-turbo,keywords,lsat-ar-100,2,74,12,62,0.1621621621621621,0,39095,9655,48750,658.7837837837837,0.0779525,0.0010534121621621,167.08255,2.2578722972972973
2024-04-19 09:02:35.910189,2024-04-19 09:06:32.208595,236,cohere-command-r-plus - instructions - logiqa-en-100,cohere-command-r-plus,instructions,logiqa-en-100,2,52,25,27,0.4807692307692308,1,30092,9618,39710,763.6538461538462,0.2345459999999999,0.0045105,236.298406,4.544200115384616
2024-04-19 09:05:48.235058,2024-04-19 09:06:49.106601,60,gemini-1.0-pro - instructions - hella-swag-100,gemini-1.0-pro,instructions,hella-swag-100,2,25,8,17,0.32,1,12877,4011,16888,675.52,0.012455,0.0004982,60.871543,2.43486172
2024-04-19 09:06:05.109689,2024-04-19 09:07:42.253058,97,gpt-35-turbo - keywords - lsat-lr-100,gpt-35-turbo,keywords,lsat-lr-100,2,49,3,46,0.0612244897959183,0,26754,5338,32092,654.9387755102041,0.050807,0.0010368775510204,97.143369,1.9825177346938776
